date,original_value,rolling_7d_mean,rolling_7d_std,rolling_30d_mean,rolling_30d_min,rolling_30d_max,ewm_span_7,expanding_mean
2023-01-01,98.66786460722943,98.66786460722943,,98.66786460722943,98.66786460722943,98.66786460722943,98.66786460722943,98.66786460722943
2023-01-02,98.65034700876636,98.65910580799789,0.012386812663336695,98.65910580799789,98.65034700876636,98.66786460722943,98.66348520761366,98.65910580799789
2023-01-03,98.73424580873436,98.68415247491005,0.044257464163727125,98.68415247491005,98.65034700876636,98.73424580873436,98.68117535789384,98.68415247491005
2023-01-04,98.69715101140577,98.68740210903398,0.03671588090404461,98.68740210903398,98.65034700876636,98.73424580873436,98.68516927127182,98.68740210903398
2023-01-05,98.60176675287592,98.67027503780237,0.04977674936939644,98.67027503780237,98.60176675287592,98.73424580873436,98.66431864167284,98.67027503780237
2023-01-06,98.68134392030338,98.67211985155252,0.04475041730379526,98.67211985155252,98.60176675287592,98.73424580873436,98.66857496133048,98.67211985155252
2023-01-07,98.72158244283928,98.67918593602208,0.044925939672985464,98.67918593602208,98.60176675287592,98.73424580873436,98.68182683170768,98.67918593602208
2023-01-08,98.73536517941994,98.68882887490642,0.04913768300031959,98.6862083414468,98.60176675287592,98.73536517941994,98.69521141863575,98.6862083414468
2023-01-09,98.73745138484152,98.70127235720288,0.048796318223426,98.6919020129351,98.60176675287592,98.73745138484152,98.7057714101872,98.6919020129351
2023-01-10,98.75551243920452,98.70431044727005,0.05176326252569312,98.69826305556205,98.60176675287592,98.75551243920452,98.71820666744154,98.69826305556205
2023-01-11,98.70454867351047,98.70536725614215,0.05166816137417143,98.69883447537553,98.60176675287592,98.75551243920452,98.71479216895877,98.69883447537553
2023-01-12,98.76871224641425,98.72921661236191,0.029764560497326308,98.7046576229621,98.60176675287592,98.76871224641425,98.72827218832265,98.7046576229621
2023-01-13,98.82340370750879,98.74951086767699,0.03875562545255717,98.713791937158,98.60176675287592,98.82340370750879,98.75205506811918,98.713791937158
2023-01-14,98.82101619455494,98.76371568935063,0.04459552887128388,98.72145081268636,98.60176675287592,98.82340370750879,98.76929534972813,98.72145081268636
2023-01-15,98.69848539243785,98.7584471483532,0.0503148499023331,98.71991978466978,98.60176675287592,98.82340370750879,98.75159286040557,98.71991978466978
2023-01-16,98.79819937585202,98.76712543278326,0.051318830016057145,98.72481225911868,98.60176675287592,98.82340370750879,98.76324448926718,98.72481225911868
2023-01-17,98.64313025064583,98.75107083441773,0.0698061918910605,98.72000743509086,98.60176675287592,98.82340370750879,98.73321592961183,98.72000743509086
2023-01-18,98.7572394196188,98.75859808386178,0.06672649418402077,98.72207587867575,98.60176675287592,98.82340370750879,98.73922180211358,98.72207587867575
2023-01-19,98.8228576866139,98.76633314674746,0.07109000402464842,98.7273801843567,98.60176675287592,98.82340370750879,98.76013077323867,98.7273801843567
2023-01-20,98.86242780939725,98.77190801844581,0.07754817100394429,98.73413256560873,98.60176675287592,98.86242780939725,98.78570503227832,98.73413256560873
2023-01-21,98.77588684740927,98.76546096885356,0.07460516060834424,98.73612086474209,98.60176675287592,98.86242780939725,98.78325048606105,98.73612086474209
2023-01-22,98.77812983698406,98.77683874664588,0.06851298602872646,98.73803036348036,98.60176675287592,98.86242780939725,98.78197032379181,98.73803036348036
2023-01-23,98.85624271667066,98.78513065247712,0.07475693901666892,98.74317003101038,98.60176675287592,98.86242780939725,98.80053842201153,98.74317003101038
2023-01-24,98.87644005414776,98.81846062440596,0.04818139872505088,98.7487229486411,98.60176675287592,98.87644005414776,98.8195138300456,98.7487229486411
2023-01-25,98.81248749041436,98.82635320594818,0.040373827349121295,98.75127353031203,98.60176675287592,98.87644005414776,98.81775724513778,98.75127353031203
2023-01-26,98.91584543789682,98.83963717041716,0.0525066195010055,98.75760321906529,98.60176675287592,98.91584543789682,98.84227929332755,98.75760321906529
2023-01-27,98.85051595247131,98.8379354765706,0.051833603786169226,98.76104443141367,98.60176675287592,98.91584543789682,98.84433845811348,98.76104443141367
2023-01-28,98.89961655408214,98.85561114895245,0.04811072657925915,98.76599343579468,98.60176675287592,98.91584543789682,98.85815798210564,98.76599343579468
2023-01-29,98.91724911891896,98.875485332086,0.03855484323786285,98.77120914900586,98.60176675287592,98.91724911891896,98.87293076630897,98.77120914900586
2023-01-30,98.88339438358491,98.87936414164518,0.03765150356668622,98.77494865682516,98.60176675287592,98.91724911891896,98.87554667062795,98.77494865682516
2023-01-31,98.83855348021208,98.87395177394009,0.04073842996213876,98.78063828592458,98.60176675287592,98.91724911891896,98.866298373024,98.77700042532152
2023-02-01,98.90464524961129,98.88711716811108,0.03138114117424191,98.78911489395274,98.60176675287592,98.91724911891896,98.87588509217082,98.78098932608057
2023-02-02,98.90216390002908,98.8851626627014,0.029673237507729395,98.79471216366257,98.60176675287592,98.91724911891896,98.88245479413538,98.78466128286688
2023-02-03,98.93345524795433,98.89701113348467,0.030088983550091212,98.80258897154752,98.60176675287592,98.93345524795433,98.89520490759013,98.78903757595769
2023-02-04,98.93302118670172,98.90178322385893,0.03307216195153336,98.81363078600839,98.64313025064583,98.93345524795433,98.90465897736803,98.79315139340753
2023-02-05,98.88093586949931,98.89659561679896,0.033089894685082465,98.8202838509816,98.64313025064583,98.93345524795433,98.89872820040084,98.79558985107674
2023-02-06,98.93883591554953,98.90451583565105,0.03591774861896066,98.82752563340524,98.64313025064583,98.93883591554953,98.90875512918801,98.79946136633275
2023-02-07,98.98382615808573,98.92526907534727,0.033328476811729894,98.83580766602745,98.64313025064583,98.98382615808573,98.92752288641243,98.80431307137889
2023-02-08,98.92229204437459,98.92779004602777,0.03215524237394083,98.84196902134522,98.64313025064583,98.98382615808573,98.92621517590297,98.80733817325059
2023-02-09,98.9580641945799,98.93577580239216,0.03166800765123382,98.8487207465244,98.64313025064583,98.98382615808573,98.9341774305722,98.81110632378382
2023-02-10,99.02538380156535,98.94890845290801,0.04624953914637931,98.85941525079289,98.64313025064583,99.02538380156535,98.95697902332049,98.8163326037297
2023-02-11,99.01387384874495,98.96045883319991,0.05142686986074442,98.86758730420391,98.64313025064583,99.02538380156535,98.97120272967659,98.82103596670625
2023-02-12,98.98842147880661,98.97581392024381,0.03802607563405849,98.87308789658051,98.64313025064583,99.02538380156535,98.9755074169591,98.82492865303418
2023-02-13,99.00069336304536,98.9846506984575,0.03507346543880631,98.87907713553018,98.64313025064583,99.02538380156535,98.98180390348067,98.82892330553442
2023-02-14,99.02940187143363,98.99116151465007,0.038914736691868734,98.89010768483006,98.64313025064583,99.02940187143363,98.99370339546891,98.83337838477664
2023-02-15,99.04895547088717,99.00925628986613,0.02997591144417344,98.89846622133123,98.64313025064583,99.04895547088717,99.00751641432348,98.83806484317034
2023-02-16,99.04817984317424,99.02212995395105,0.022824056734759072,98.9119678744155,98.7572394196188,99.04895547088717,99.01768227153616,98.84253537508532
2023-02-17,98.96211256373707,99.01309120568986,0.03200320871383045,98.91879697921945,98.77588684740927,99.04895547088717,99.00378984458638,98.84502656651556
2023-02-18,99.04369105022873,99.01735080590183,0.034043993121099216,98.92615809133993,98.77588684740927,99.04895547088717,99.01376514599697,98.84908094373421
2023-02-19,99.02774773580757,99.02296884261625,0.03163388119139431,98.93166875555362,98.77588684740927,99.04895547088717,99.01726079344962,98.85265427957566
2023-02-20,99.05503853069862,99.0307324379953,0.03192326384344564,98.94097381166327,98.77812983698406,99.05503853069862,99.02670522776188,98.85662259822513
2023-02-21,99.03572696883332,99.0316360233381,0.03196880852780387,98.9495603827249,98.81248749041436,99.05503853069862,99.02896066302974,98.86006691304452
2023-02-22,99.02297297658183,99.02792423843734,0.03111985432103293,98.95511805805526,98.81248749041436,99.05503853069862,99.02746374141776,98.86314061235655
2023-02-23,99.00370361316553,99.02157049129323,0.0308340462359262,98.9593601766892,98.81248749041436,99.05503853069862,99.02152370935471,98.86574363089004
2023-02-24,99.02115569090992,99.0300052237465,0.01669003880988147,98.9663157833724,98.83855348021208,99.05503853069862,99.02143170474352,98.86856930470859
2023-02-25,99.1389380816971,99.0436119425277,0.04482263285384223,98.97375220483241,98.83855348021208,99.1389380816971,99.05080829898192,98.87339731858337
2023-02-26,99.08398659180777,99.05164606481344,0.04651347456923217,98.98153455947694,98.83855348021208,99.1389380816971,99.05910287218839,98.87709186723644
2023-02-27,99.0354873293384,99.0488530360477,0.04686151359516999,98.98606358531882,98.83855348021208,99.1389380816971,99.05319898647588,98.87982282347957
2023-02-28,99.09331278045003,99.05707958056436,0.04917087845394176,98.99193237403652,98.83855348021208,99.1389380816971,99.06322743496942,98.88344129732653
2023-03-01,99.14617967615015,99.07468053764556,0.056441212033041845,99.0006918837887,98.83855348021208,99.14617967615015,99.08396549526461,98.88782027030693
2023-03-02,99.04668845141258,99.08082122882372,0.049321291819669655,99.00762971616204,98.88093586949931,99.14617967615015,99.07464623430161,98.8904246667185
2023-03-03,99.02083815282002,99.08077586623945,0.049385418813890775,99.01150281293567,98.88093586949931,99.14617967615015,99.06119421393122,98.89252811004272
2023-03-04,99.17668791797523,99.08616869999345,0.058089323916530676,99.02065361353388,98.88093586949931,99.17668791797523,99.09006763994222,98.8970385831845
2023-03-05,99.0603266103925,99.0827887026484,0.05891985890869034,99.02488265894847,98.88093586949931,99.17668791797523,99.08263238255479,98.89958995860962
2023-03-06,99.1112486510527,99.0936117486076,0.05565051530495166,99.03082357442685,98.88093586949931,99.17668791797523,99.08978644967928,98.90284624618567
2023-03-07,99.14124163824776,99.10045872829299,0.058483941117385536,99.03950043338513,98.92229204437459,99.17668791797523,99.1026502468214,98.90645829758056
2023-03-08,99.14459605587926,99.10023249682573,0.05828031194221812,99.04635910472946,98.92229204437459,99.17668791797523,99.11313669908587,98.91001259248053
2023-03-09,99.09505378666829,99.10714183043368,0.0535494328694557,99.05006669234886,98.92229204437459,99.17668791797523,99.10861597098148,98.9127337865127
2023-03-10,99.12307900426813,99.12174766635484,0.03767759326032369,99.05675959101198,98.9580641945799,99.17668791797523,99.11223172930315,98.91578226792944
2023-03-11,99.11206053172263,99.11251518260448,0.028856958257367758,99.06189280225007,98.96211256373707,99.17668791797523,99.11218892990802,98.9185862431265
2023-03-12,99.08863184976774,99.11655878822951,0.021325475891194018,99.0640010705235,98.96211256373707,99.17668791797523,99.10629965987295,98.92098125167074
2023-03-13,99.15677779383647,99.12306295148433,0.025890466101046644,99.06876453535988,98.96211256373707,99.17668791797523,99.11891919336382,98.92425620364526
2023-03-14,99.15643547148133,99.12523349908913,0.028202183454925228,99.07436500178237,98.96211256373707,99.17668791797523,99.1282982628932,98.92743674156083
2023-03-15,99.09801415816806,99.11857894227322,0.028367178627082903,99.07760902828646,98.96211256373707,99.17668791797523,99.12072723671191,98.92974184178524
2023-03-16,99.12296552111691,99.12256633290875,0.026402951472387397,99.08072781660923,98.96211256373707,99.17668791797523,99.12128680781316,98.93231815750968
2023-03-17,99.17794121562514,99.13040379167406,0.03371159435409134,99.08502734143384,98.96211256373707,99.17794121562514,99.13545040976616,98.9355500398533
2023-03-18,99.1635080700033,99.13775343999984,0.0346413199994735,99.08887161566147,98.96211256373707,99.17794121562514,99.14246482482545,98.93851053375136
2023-03-19,99.11634035922613,99.14171179849392,0.02925757877700182,99.09401254217777,99.00370361316553,99.17794121562514,99.13593370842563,98.94079040330872
2023-03-20,99.13562280566669,99.1386896573268,0.02852540900292306,99.0970769340257,99.00370361316553,99.17794121562514,99.13585598273589,98.94325663624996
2023-03-21,99.22012392679079,99.14778800808529,0.04207010056671617,99.10348947372515,99.00370361316553,99.22012392679079,99.15692296874961,98.94671747738172
2023-03-22,99.19099552008478,99.16107105978769,0.03823989385024943,99.10802137337133,99.00370361316553,99.22012392679079,99.16544110658342,98.9497332556867
2023-03-23,99.16232427905351,99.1666937394929,0.03440439332831679,99.11224128371204,99.00370361316553,99.22012392679079,99.16466189970093,98.95232582914238
2023-03-24,99.16007319658958,99.16414116534496,0.03409225255895404,99.11681129104562,99.00370361316553,99.22012392679079,99.16351472392309,98.95482880947307
2023-03-25,99.17405964691181,99.16564853347475,0.0342922743082438,99.12248982550382,99.02083815282002,99.22012392679079,99.16615095467027,98.95743870039496
2023-03-26,99.1997661809111,99.17756650800119,0.028267211466546472,99.12844350850385,99.02083815282002,99.22012392679079,99.17455476123047,98.96028961193045
2023-03-27,99.19940909002136,99.18667883433754,0.02210126033181823,99.13045920878133,99.02083815282002,99.22012392679079,99.18076834342818,98.96307007097802
2023-03-28,99.18993171775558,99.18236566161825,0.01679571909003111,99.1339907129796,99.02083815282002,99.22012392679079,99.18305918701003,98.9656776761134
2023-03-29,99.17170375026491,99.17960969450111,0.01672628416498073,99.13853126034381,99.02083815282002,99.22012392679079,99.18022032782375,98.96801888150148
2023-03-30,99.17559258020373,99.18150516609401,0.015115187858420033,99.1412739203356,99.02083815282002,99.22012392679079,99.17906339091874,98.97035117025095
2023-03-31,99.12342585331913,99.17626983134109,0.026117776735743857,99.14051545957457,99.02083815282002,99.22012392679079,99.16515400651885,98.97205200006282
2023-04-01,99.10399981644237,99.16626128413118,0.03788073958092342,99.1424258384089,99.02083815282002,99.22012392679079,99.14986545899973,98.97350197606697
2023-04-02,99.09393154548928,99.15114205049947,0.043047603478958495,99.1448622848312,99.0603266103925,99.22012392679079,99.13588198062212,98.97481099312593
2023-04-03,99.15381405923641,99.14462847467306,0.037636469077761796,99.14409982287323,99.0603266103925,99.22012392679079,99.1403650002757,98.97673575727765
2023-04-04,99.13166757485901,99.13630502568785,0.03196264824493074,99.14647785502213,99.08863184976774,99.22012392679079,99.13819064392153,98.97838396810297
2023-04-05,99.12278753303028,99.12931699465432,0.02804012053872997,99.14686248442139,99.08863184976774,99.22012392679079,99.13433986619873,98.97990400562853
2023-04-06,99.27460334298529,99.14346138933739,0.060942235006760964,99.1513078745793,99.08863184976774,99.27460334298529,99.16940573539537,98.98297379039265
2023-04-07,99.16777205301001,99.14979656072181,0.06081718635261482,99.152080407817,99.08863184976774,99.27460334298529,99.16899731479904,98.98487892712069
2023-04-08,99.17593190863784,99.16007257389258,0.05779117642049147,99.15477634521598,99.08863184976774,99.27460334298529,99.17073096325873,98.98682844734024
2023-04-09,99.20337775260231,99.1757077463373,0.05136213419694493,99.15745297016045,99.08863184976774,99.27460334298529,99.17889266059463,98.98901581406005
2023-04-10,99.12311369860483,99.1713219805328,0.05474268399484922,99.15782140905652,99.08863184976774,99.27460334298529,99.16494792009718,98.99035679290552
2023-04-11,99.16882085627108,99.17662959216308,0.05198903289872074,99.16049437593998,99.09393154548928,99.27460334298529,99.16591615414066,98.99212376382991
2023-04-12,99.15193201400102,99.1807930894446,0.047970159680409394,99.16033284994546,99.09393154548928,99.27460334298529,99.16242011910576,98.99369051138062
2023-04-13,99.1553848986595,99.16376188311237,0.024568258262328252,99.16029783085138,99.09393154548928,99.27460334298529,99.1606613139942,98.9952603598008
2023-04-14,99.14454814657132,99.16044418219256,0.02548735672764486,99.16184896379816,99.09393154548928,99.27460334298529,99.15663302213848,98.99669581928899
2023-04-15,99.162609899064,99.15854103796774,0.0246207875290798,99.16317044306307,99.09393154548928,99.27460334298529,99.15812724136987,98.99827595338208
2023-04-16,99.19429040657728,99.15724284567843,0.021958249495848996,99.16371541609482,99.09393154548928,99.27460334298529,99.16716803267173,99.00012514633674
2023-04-17,99.13203296842632,99.1585170270815,0.01980051678152057,99.16266624604224,99.09393154548928,99.27460334298529,99.15838426661037,99.00135792972077
2023-04-18,99.21749584039249,99.1654705962417,0.029961724038170424,99.16603809541445,99.09393154548928,99.27460334298529,99.1731621600559,99.00335920667142
2023-04-19,99.16540941058366,99.16739593861065,0.029374000340353368,99.16703098224502,99.09393154548928,99.27460334298529,99.17122397268784,99.00484590578988
2023-04-20,99.16575581323931,99.16887749783633,0.02892533832219846,99.1652187117933,99.09393154548928,99.27460334298529,99.16985693282572,99.00630872313033
2023-04-21,99.09482945016246,99.16177482692079,0.039912637252534605,99.16201317612924,99.09393154548928,99.27460334298529,99.15110006215991,99.00710620715765
2023-04-22,99.15812919421438,99.16113472622798,0.03993293725064063,99.16187333996793,99.09393154548928,99.27460334298529,99.15285734517353,99.00845462668494
2023-04-23,99.1620308542142,99.15652621874754,0.037239478116517476,99.16193859522208,99.09393154548928,99.27460334298529,99.1551507224337,99.0098137083445
2023-04-24,99.15135091333183,99.15928592516262,0.03581020571640931,99.16118163743609,99.09393154548928,99.27460334298529,99.15420077015824,99.01105526277419
2023-04-25,99.17604999460471,99.15336509005007,0.02689941379439003,99.16039109789253,99.09393154548928,99.27460334298529,99.15966307626985,99.01248999957272
2023-04-26,99.20776476789466,99.15941585538022,0.03391029278307995,99.1606696204883,99.09393154548928,99.27460334298529,99.17168849917606,99.01417340274791
2023-04-27,99.07521442963238,99.1464813720078,0.04614835994077695,99.15684571088421,99.07521442963238,99.27460334298529,99.14756998179013,99.01469512092642
2023-04-28,99.1812235634261,99.15882338818832,0.041333699007320285,99.15716303798959,99.07521442963238,99.27460334298529,99.15598337719912,99.0161063789137
2023-04-29,99.17339281520603,99.16100390547284,0.04169202911572803,99.15708971248964,99.07521442963238,99.27460334298529,99.16033573670086,99.01742811367247
2023-04-30,99.11841084179883,99.15477247512779,0.04466663768243992,99.15692254543896,99.07521442963238,99.27460334298529,99.14985451297535,99.01826963640684
2023-05-01,99.08757924416761,99.14566223667576,0.051466654609728324,99.15637519302982,99.07521442963238,99.27460334298529,99.13428569577341,99.01884244308255
2023-05-02,99.06098243113536,99.129224013323,0.05809280871408938,99.155276889218,99.06098243113536,99.27460334298529,99.1159598796139,99.01918785282069
2023-05-03,99.10802656209587,99.1149756982089,0.04674082257594494,99.15375063931333,99.06098243113536,99.27460334298529,99.11397655023438,99.01991011874976
2023-05-04,99.1325416118021,99.1231652956617,0.0435245970054709,99.15377977387811,99.06098243113536,99.27460334298529,99.11861781562631,99.02081843724213
2023-05-05,99.02203778815766,99.10042447062335,0.04933277767897352,99.150421449049,99.02203778815766,99.27460334298529,99.09447280875915,99.02082819204945
2023-05-06,99.10364725443871,99.09046081908517,0.03784491221133792,99.14472291276412,99.02203778815766,99.21749584039249,99.09676642017904,99.02148548619539
2023-05-07,99.10482707149524,99.08852028047036,0.03649714575486311,99.14262474671364,99.02203778815766,99.21749584039249,99.09878158300808,99.0221417191505
2023-05-08,99.07911399220993,99.08731095876213,0.036673344966218734,99.1393974828327,99.02203778815766,99.21749584039249,99.09386468530855,99.02258681503379
2023-05-09,99.03584539895843,99.08371995416542,0.04069162622065256,99.13381307104459,99.02203778815766,99.21749584039249,99.07935986372102,99.02268959475413
2023-05-10,99.05650636032038,99.07635992534036,0.04021904399167596,99.1315928264351,99.02203778815766,99.21749584039249,99.07364648787086,99.02294972372003
2023-05-11,98.99821954079242,99.05717105805324,0.04098267602884345,99.12590611591914,98.99821954079242,99.21749584039249,99.05478975110125,99.02276094369768
2023-05-12,99.09193861142614,99.06715688994875,0.039483955919616474,99.1239063358333,98.99821954079242,99.21749584039249,99.06407696618248,99.02328501693805
2023-05-13,98.92765151822498,99.0420146419182,0.061993508043656026,99.11631522315217,98.92765151822498,99.21749584039249,99.02997060419311,99.02256596807554
2023-05-14,98.98480475404378,99.02486859656801,0.05820772013592728,99.11099044340123,98.92765151822498,99.21749584039249,99.01867914165578,99.02228416797082
2023-05-15,98.99870097411987,99.01338102255514,0.05345911696469683,99.10552681256978,98.92765151822498,99.21749584039249,99.0136845997718,99.02210947764601
2023-05-16,99.02051750959654,99.01119132407486,0.05269405549005449,99.0997343826704,98.92765151822498,99.21749584039249,99.015392827228,99.02209777199857
2023-05-17,99.01860690592004,99.0057771163034,0.04908550995890938,99.0959535139202,98.92765151822498,99.21749584039249,99.01619634690101,99.02207229122429
2023-05-18,99.05976841810735,99.01456981306266,0.05287262498422075,99.09069593317737,98.92765151822498,99.20776476789466,99.0270893647026,99.02234545156402
2023-05-19,98.9994982000428,99.00136404000791,0.040401242351630846,99.08516555949267,98.92765151822498,99.20776476789466,99.02019157353766,99.02218108284805
2023-05-20,98.9536514562917,99.00507831687459,0.03301501201502005,99.07809541426109,98.92765151822498,99.20776476789466,99.00355654422617,99.0216915855155
2023-05-21,98.9783644087006,99.00415826753985,0.03375558278452319,99.07421324621235,98.92765151822498,99.20776476789466,98.99725851034478,99.02138430057354
2023-05-22,99.00231827126481,99.00467502427485,0.03368573013135524,99.0690195487807,98.92765151822498,99.20776476789466,98.9985234505748,99.02125003276151
2023-05-23,98.9054455285233,98.9882361698358,0.04918032707286135,99.060466704591,98.9054455285233,99.20776476789466,98.97525397006191,99.02044021105355
2023-05-24,98.92428955026325,98.97476226188483,0.05229434737159587,99.05289799248871,98.9054455285233,99.20776476789466,98.96251286511226,99.0197724981314
2023-05-25,98.9545663414097,98.95973339378517,0.03653526395995908,99.04551520404888,98.9054455285233,99.20776476789466,98.96052623418662,99.01932280049883
2023-05-26,99.04597821178503,98.96637339546263,0.04753464444473604,99.04012231884523,98.9054455285233,99.1812235634261,98.98188922858623,99.019505371809
2023-05-27,98.96181631300273,98.96753980356421,0.04726988160937438,99.03634238162424,98.9054455285233,99.1812235634261,98.97687099969035,99.0191129292321
2023-05-28,98.92794459455794,98.9603369729724,0.04914959030744708,99.02789974932863,98.9054455285233,99.17339281520603,98.96463939840726,99.01849692697078
2023-05-29,98.90962241252213,98.94709470743773,0.04843574338622565,99.0191074025725,98.9054455285233,99.1325416118021,98.95088515193598,99.01776622553153
2023-05-30,98.93742928365498,98.9516638153137,0.045256227029061194,99.01307468396772,98.9054455285233,99.1325416118021,98.94752118486574,99.01723064591901
2023-05-31,98.96631095076015,98.95766687252753,0.043782964395947394,99.00903240752079,98.9054455285233,99.1325416118021,98.95221862633933,99.01689342939478
2023-06-01,98.90792417382696,98.95100370572997,0.04770678859132464,99.00393046561052,98.9054455285233,99.1325416118021,98.94114501321124,99.01617652639763
2023-06-02,98.87885199912053,98.9271285324922,0.03122811434299027,98.99629131351134,98.87885199912053,99.1325416118021,98.92557175968857,99.01527898046773
2023-06-03,98.96550202167735,98.92765506230286,0.031933557773704095,98.99072332717384,98.87885199912053,99.10482707149524,98.93555432518576,99.01495575346259
2023-06-04,98.94156687326064,98.92960110211753,0.032366283462358696,98.98804096334395,98.87885199912053,99.10482707149524,98.93705746220448,99.01448227681612
2023-06-05,98.92769986317795,98.93218359506837,0.031206942640117977,98.98217605030192,98.87885199912053,99.10482707149524,98.93471806244784,99.01392597929281
2023-06-06,98.8707554091689,98.92265875585606,0.0386309169225806,98.97437366155769,98.8707554091689,99.09193861142614,98.91872739912812,99.01301406483341
2023-06-07,98.89328099178492,98.91222590457389,0.03451983645776306,98.9681792282102,98.8707554091689,99.09193861142614,98.91236579729232,99.01225626057361
2023-06-08,98.95903461900026,98.91952739674151,0.03862012212594265,98.96561886887827,98.8707554091689,99.09193861142614,98.92403300271931,99.01192153326812
2023-06-09,98.85440152397945,98.91603447172135,0.04368556331550451,98.95888204100024,98.85440152397945,99.09193861142614,98.90662513303435,99.01093703321007
2023-06-10,98.84117158392104,98.89827298061331,0.04546003768814897,98.95364710910454,98.84117158392104,99.09193861142614,98.89026174575602,99.00988258942566
2023-06-11,98.81378162675045,98.88001794539755,0.05054930550392933,98.94437520961534,98.81378162675045,99.05976841810735,98.87114171600464,99.00867208965606
2023-06-12,98.78163255356439,98.85915118688135,0.057285196586491165,98.93950791079331,98.78163255356439,99.05976841810735,98.84876442539458,99.00727920906655
2023-06-13,98.80939217699397,98.85038501085636,0.05985112458298398,98.93366082489165,98.78163255356439,99.05976841810735,98.83892136329443,99.0060725808222
2023-06-14,98.81162188031307,98.83871942350322,0.05802708605288093,98.92742485509808,98.78163255356439,99.05976841810735,98.83209649254908,99.0048940917282
2023-06-15,98.89049016230514,98.82892735826105,0.03590758422997105,98.9230906101884,98.78163255356439,99.05976841810735,98.84669490998809,99.00420491143046
2023-06-16,98.82294154461522,98.82443307549475,0.03411166573247952,98.91656843147823,98.78163255356439,99.05976841810735,98.84075656864488,99.00311950204834
2023-06-17,98.76779822823002,98.81395116753889,0.03902962535875189,98.90683609181565,98.76779822823002,99.04597821178503,98.82251698354116,99.00171878018038
2023-06-18,98.802801366243,98.81238255889498,0.03925755877785846,98.90027953068899,98.76779822823002,99.04597821178503,98.81758807921662,99.0005417540624
2023-06-19,98.8317616383217,98.81954385671744,0.037233345523562,98.89621653675664,98.76779822823002,99.04597821178503,98.82113146899289,98.99954892985215
2023-06-20,98.80111058159426,98.81836077166034,0.037737830957043826,98.8903080758531,98.76779822823002,99.04597821178503,98.81612624714322,98.99838847167523
2023-06-21,98.7202332762765,98.80530525679798,0.053127724600752546,98.88090524268682,98.7202332762765,99.04597821178503,98.79215300442655,98.99677129030663
2023-06-22,98.79128252682038,98.79113273744302,0.0375709937389921,98.87709980929672,98.7202332762765,99.04597821178503,98.79193538502501,98.9955834939859
2023-06-23,98.7793781911231,98.78490940122985,0.034939798638338355,98.87226943065872,98.7202332762765,99.04597821178503,98.78879608654954,98.99434093477404
2023-06-24,98.79974048055509,98.78947258013343,0.034414501870348314,98.86710856863024,98.7202332762765,99.04597821178503,98.79153218505093,98.99322893217851
2023-06-25,98.78279845238148,98.78661502101036,0.033950639579165644,98.85833590998345,98.7202332762765,98.96631095076015,98.78934875188357,98.99203330445239
2023-06-26,98.77246060129474,98.77814344429223,0.0276153122536391,98.85202405292652,98.7202332762765,98.96631095076015,98.78512671423636,98.99079278070573
2023-06-27,98.66499053663419,98.75869772358364,0.048656571265139704,98.8432589176624,98.66499053663419,98.96631095076015,98.75509266983582,98.98896243101994
2023-06-28,98.75077338005674,98.76306059555225,0.04592532074768299,98.83796394991356,98.66499053663419,98.96631095076015,98.75401284739105,98.98763176593076
2023-06-29,98.71563946283361,98.75225444355412,0.04706323138685659,98.83057095588619,98.66499053663419,98.96631095076015,98.7444195012517,98.9861206975802
2023-06-30,98.64925243076055,98.73366504921663,0.05879972275435323,98.82000233855287,98.64925243076055,98.96550202167735,98.72062773362892,98.98425954693481
2023-07-01,98.70477062205273,98.72009792657343,0.05151844645818584,98.81323055349371,98.64925243076055,98.96550202167735,98.71666345573487,98.98272389350137
